review_id,user_id,business_id,stars,useful,funny,cool,text,date,latitude,longitude,address,state,city,postal_code,categories,Restaurants,Food,Both(food_restaurants),Restaurants_Food,Shopping,Hotels,Entertainment,Industry,name
4_j90kXlg9QyjvJ3RaynJg,agY8L1s_x_uRsyp-f2F56Q,k1gDqlaVXilVRE2MxFR3HA,4,2,1,2,"You can tell that they are using fresh ingredients that are of higher quality than their competition's.  I've tried a few of the tortas.  All have been good.  Try the fish tacos.  Dressed up w/a few different salsas, onions, fresh tomatoes and slices of avacado, they have been consistent, fresh and sufficiently sized to fit the 2.99 pricetag.  

I recommend going in over the drive-thru, as they have a tendency to throw in a bag of tortilla chips with your order after they see you load up on a few of the salsa bar selections, which vary.  You have some time to browse the salsa bar as everything is made to order.  

The staff has always been friendly.  Several times, they have been over the top friendly and accommodating, throwing in samples of various items.",11/9/2010 4:41,36.12602234,-115.2234039,"6000 Spring Mountain Rd, Ste 2B",NV,Las Vegas,89146,"Szechuan, Chinese, Restaurants",Restaurants,,1,Restaurants_Food,,,,Restaurants_Food,Xiang Wei Xuan-湘味轩
DP1GA6PrEaJTX1hHD2JHag,wVf7lvF2mq9_xvo9ihHIXw,qRhxldX3lnOMJUNlytYvfQ,2,0,0,0,"Who ever choose their red wine needs to get a drivers license first
Terrible selection for place with a bar
Please ask for help if you don't know a subject",9/23/2013 1:02,36.110103,-115.1538714,4455 Paradise Rd,NV,Las Vegas,89169,"Restaurants, Gastropubs",Restaurants,,1,Restaurants_Food,,,,Restaurants_Food,Goose Island Pub
lLQdIGv7UodPZHz1M-IKAg,qGLJXW1KVluco0D5QVO7HA,S3-Zmeg2FALMsx9GhHJ5HQ,2,0,0,0,"The location is convenient considering I live in North Las Vegas. The drinks were good but they're overpriced. The amount you pay for a large is the same as the biggest boba drink at No.1 Boba. Except the size of a large at Tea Time is the same as a medium at No.1 Boba. And the regular sized boba should be called small, not regular. They were good but not worth it to me.",5/18/2013 13:47,36.08081978,-115.2227297,"Crystal-City  Ctr, 3720 Las Vegas Blvd S",NV,Las Vegas,89118,"Lounges, Bars, Nightlife, American (New), Steakhouses, Restaurants",Restaurants,,1,Restaurants_Food,,,,Restaurants_Food,Beso
4Ba34ri5QjRo3QI_qC0OzA,lbb8Ah-mTtrw_T8T7lM1WA,PIXl4WvAqjl2w9Lj81zXvQ,5,0,0,0,"Amazing service and great food! I ordered the fettuccine Alfredo with shrimp. The shrimp were good sized and tasted delicious. Portion size was perfect, I shared with my 3 year old and it was plenty enough. We constantly were checked on and employees had great conversation truly caring about the customers that visited. I will be coming back again.",12/9/2019 1:25,36.115613,-115.132619,1518 E Flamingo Rd,NV,Las Vegas,89119,"Asian Fusion, Restaurants, Chinese, Buffets, Seafood",Restaurants,Food,1,Restaurants_Food,,,,Restaurants_Food,Kirin Buffet
VzQgyBbnKDO0BqoR64bdSQ,IeVYKQZObeFnKTa04oB5Gg,HPLB1Tr8ZB5UkD-2umKPdA,5,0,0,0,Shortrib grilled cheese is phenomenal!  The Lucky Buddha goes well with it!  Wings are worth the try.  Enjoy!,5/20/2017 2:47,36.150037,-115.242785,"1980 S Rainbow Blvd, 120",NV,Las Vegas,89146,"Restaurants, Chinese, Fast Food",Restaurants,Food,1,Restaurants_Food,,,,Restaurants_Food,Panda Express
cqCiFdQcI5dp7ZrJVlho6Q,22mfcOLHKpT33Sz4irzFKA,MyfTVXKK7Pkhk06URUlTiA,1,0,2,0,"Buyer Beware. Scheduled an appointment, waited two weeks, took off work, arranged for someone to pick me up at Adam's shop- the usual drill. Confirmed the appointment the day before. Arrived at Adam's shop and the staff appeared confused and had no idea as to why I was there. They asked me to write down the work I was requesting despite a quote I received from them over the phone. I explained to the female Adam's staff member that the chaos was making me nervous and she stated, ""you don't have to leave your vehicle. "" I guess Adam's has so much business they don't have to offer any reasonable customer relations. If this is how they treat new customers on the front end,  I can only imagine how the treat customers who have a problem. I wisely took my cash to another shop.",6/24/2014 16:14,35.977963,-114.83545,1129 Arizona St,NV,Boulder City,89005,"Greek, Restaurants, Italian, American (Traditional), American (New)",Restaurants,,1,Restaurants_Food,,,,Restaurants_Food,Evan's Old Town Grille
MM1FTSVlIph_5UeekDAbPA,bOHx6q63sD0jhtV3CLolhA,bjJcDCx5uMUr89nxBdGizw,5,1,0,1,"So just found this place a few months ago, I. love. It. It's a little retro diner in a small strip mall next to Panera's.  Getting into this strip mall is a bit of a challenge, the entry ways are small and hard to find.  But once you do, check out this place. I absolutely LOVE diners so I'm always looking around for them.  They definitely passed the test! They have this HUGE ham steak, that covers this big skillet, it's so crazy looking and so good.  The favorite here  is huevos rancheros, it's super good, it resembled a more authentic dish than you would get ordering from other places.  I really do enjoy this place and you'll be sure to see me here more often!",12/8/2017 22:58,36.125908,-115.197906,"4355 W Spring Mountain Rd, Ste 107",NV,Las Vegas,89102,"Korean, Seafood, Japanese, Restaurants, Steakhouses, Barbeque",Restaurants,Food,1,Restaurants_Food,,,,Restaurants_Food,Yagyu Yakiniku
kY1raGQ7R8gSWZFw3byioA,5tKmkEZGtz3hGJYSs37Jaw,K7lWdNUhCbcnEvI0NhGewg,2,8,5,2,"My cousin been dying to try this place out the when I was in Vegas with him. He kept raving about how everyone thinks it's one of the best buffet ever and the food was off the chart. This cry baby was so bummed when we couldn't make it in time for the buffet because they were closing in 30 minutes and they didn't let customers stay after closing time. 

So the last time I was in Vegas I decide to check this place out. The restaurant itself was very elegant and classy. The way the food was place on the dish was a work of art. A lot of the dish looks too pretty to be eaten. 

So you can guess my surprise when I tasted a couple of item on my plate and was blown away. How tasteless! I couldn't believe it I just paid $47 for a buffet that wasn't that special. I wouldn't go back unless someone pays for my meal and even if they did offer I'll try to talk them out of it. 

I think the only dish I did enjoy was this Shrimp in this tomato sauce that was serve in a little mini pan. That was it. Everything else was... blah.

I'm bummed that I spend $47 for the buffet and I treated my two younger sisters, maybe I went on a day that was off but whatever the case is; I'm not a fan and I had better. 

The service was great. Our waiter kept coming back to check up on us and the dish boy was fast! He kept taking plates that was finish and some that weren't. LOL, it cracked us up when he snatch my sister's plate that she was working on. The look on her face was priceless!",4/3/2014 23:01,36.14457774,-115.1552977,2226 Paradise Rd,NV,Las Vegas,89104,"Thai, Restaurants, Vegetarian, Asian Fusion",Restaurants,,1,Restaurants_Food,,,,Restaurants_Food,Thai Pepper
_QByycGFq3ghl2BCLttV6g,tmmEeNlrppyARtYNg-EpLg,u8-WDsLXAl0dXQW_wqWrDg,4,0,0,0,"This time when in Vegas, I sat at the bar and Ben was my waiter/bartender.  Ben was great, we had some good conversations.
I tried the Salmon Burger and it was killer.  And the fries were excellent.
Price was good, service was great, nice people everywhere.  What more could you ask for?
Will visit again when in town.",1/3/2017 4:07,36.1783291,-115.0616024,"1000 N Nellis Blvd, Ste I",NV,Las Vegas,89110,"Restaurants, Thai",Restaurants,,1,Restaurants_Food,,,,Restaurants_Food,Lao Thai Kitchen
tr0DBh9wJhdqQuFJukQwfA,pE9j3HQHbiAibyH8mPSNiw,c6lNqpe6kTZUpenBNGJhdw,5,1,0,0,"Bright, clean, friendly and something for everyone.  Fun to look, but you can hardly slip out without taking something home.  Primitive accents make any decor pop.  Even my husband loves to go along.",1/25/2016 19:41,36.159616,-115.251523,7006 W Charleston Blvd,NV,Las Vegas,89145,"Restaurants, Hot Dogs",Restaurants,,1,Restaurants_Food,,,,Restaurants_Food,Windy City Beefs 'N Dogs
xsd2QLMEvgjx_y43vgyDIQ,cVvbHsTtXT9J3bzlcw_YyA,v1AE1LLWDOqe8ubOzqKADg,1,0,0,0,"Usually this place is super friendly. I've always loved their service.. but my girlfriend just called trying to set an order for pick up and they picked up the phone, told her no and hung up? I'm appalled from this behavior towards their customers :( Don't think I'll be coming back anytime soon. Please do better.",9/21/2019 18:18,36.11463712,-115.3045221,"9701 W. Flamingo Road, #1",NV,Las Vegas,89147,"Food, Coffee & Tea",,Food,1,Restaurants_Food,,,,Restaurants_Food,Starbucks
iwzwnpJft_003BCrAN3AxA,H8vHbEHR8HihO2mWVM2iwA,CCRgGKhzxSpl38w7yhqKUw,4,1,1,1,"My parents and I love this place! The pan-fried dumpling which was really good. It's hard to find dishes with chives in the states and the filling of the dumpling was chives! My parents liked the Szechuan Dan Dan noodles which they liked, so I believe it's good ( because we are from Szechuan). I liked the congee with cucumber, pickles, and peanuts a lot too. The peanuts in the porridge was a real game changer. Everything was lovely except the price tag and the waitresses who served us. They should really smile more.",7/15/2016 22:45,36.143133,-115.2085074,2575 S Decatur Blvd,NV,Las Vegas,89102,"Nightlife, Bars, Persian/Iranian, Lounges, Food, Middle Eastern, Restaurants, Desserts",Restaurants,Food,1,Restaurants_Food,,,,Restaurants_Food,Habib's Persian Cuisine
8EROo2UOhZ-dmOGcORmswA,U4V_sascshHaFyw_15XZFg,dH7q2yU2NpvEORakuuo2jQ,5,2,0,0,"Excellent value and service.  Mark the owner and his crew have done excellent by us over the years...8 cars over 15 years.  The one time we had a problem was with an 8 year old tint job and Mark took care of the problem with no hassles and or questions asked.

I highly recommend them.",8/22/2010 16:11,36.102584,-115.201671,4500 W Tropicana Ave,NV,Las Vegas,89103,"Chocolatiers & Shops, Food, Specialty Food",,Food,1,Restaurants_Food,,,,Restaurants_Food,Rocky Mountain Chocolate Factory
e8rJVvfFpjyCgjZMkT7Wpg,nO_GDHfkm12Astmw1qpg_w,zFGqtqlZXQYYhBozM_ZpOw,5,0,0,0,I never thought I would like yoga but the fact that there are so many options and times for classes makes it so easy to get up and just go. The teachers are all awesome and I can't wait to try all of the classes they offer!,6/21/2014 10:21,36.157522,-115.152852,1130 S Casino Center Blvd,NV,Las Vegas,89104,"Cocktail Bars, Nightlife, Bars, Breakfast & Brunch, Soul Food, Tuscan, Restaurants, Pizza, American (New), Italian",Restaurants,Food,1,Restaurants_Food,,,,Restaurants_Food,Esther's Kitchen
oa6j1OIcKc1x-0s11LK1rw,EqrzBJZ1nau674gvmy_OGg,1WD2WT0klJT7t-zL5ZmfUw,2,0,0,0,Although the food was good and the drinks but the service was not that great. Our servers were very nice and patient but they never came back to ask for our lemonade refills or water refills. Our waiter never came back to our table to ask if everything is okay. I did inform one of the other waiters that our two of our orders were missing the hash brown casserole but that never came. We did notice that there was a party of three sitting in a table for six and we sat on a table for four and a chair at the end with heavy traffic passing. The two stars was for the food which it deserves a five but because of the service I that I could rate this restaurant. You have to organize yourselves. Sorry but you just lost a customer. Love the store to shop but not the service at the restaurant.,1/20/2019 19:27,35.9798771,-115.0979138,"2540 Anthem Village Dr, Ste 100",NV,Henderson,89052,"Italian, Restaurants",Restaurants,,1,Restaurants_Food,,,,Restaurants_Food,Giada's Italian Cucina
xMo0m-t62w0LU7fmZeqelw,UPhk0TD-eT4DSYjHmMuvTQ,zQzgTB0Ajm7ffK5MoDMung,5,7,1,1,"This is the ""Go To"" Guy for Plumbing in Las Vegas!

I called Pipe Dreams Plumbing on a Sunday at 8:30 a.m. and the call was immediately answered by the owner, Chance.  When I advised of my plumbing problem (shower will not turn off despite being in the off position), Chance committed to a less than two hour arrival time and no extra charge.  Cartridge was expeditiously replaced.

I later remembered a second minor plumbing problem with my kitchen faucet.  Chance provided education by informing me that Moen products have a lifetime warranty, and advised I could inform the company of my faucet replacement need along with photos.  The local hardware store near my house did not have the small part needed for incised the faucet, so he committed to returning the next day with it from another location.  Chance kept his word and arrived at the time frame he previously stated.

The work was done quickly and professionally.  Chance was respectful of my home and property.   Chance was clean, groomed and professionally dressed.   At all times, Chance was professional and took care of matters efficiently.

Chance accepts work via text message for those of you that prefer cyber connections like me.  I feel confident that work was done competently and at a fair price.   Would definitely use this company again, and would refer friends and family as well.",8/4/2014 16:30,36.0784759,-115.2416201,6070 S Rainbow Blvd,NV,Las Vegas,89118,"Food, Coffee & Tea, Gluten-Free, Ice Cream & Frozen Yogurt, Desserts, Restaurants, Waffles",Restaurants,Food,1,Restaurants_Food,,,,Restaurants_Food,Lucy's Waffles & Ice Cream
_anp9SGxFaDm7n6DG4BJcQ,Rjc6xnx2_tqutD9eGe2ofw,ybHlmdUHLPKfv85bRK4Wtw,5,2,0,1,Best coffee in town!! Plus they offer almond milk! And they are a small local business which I will support any day! John the owner and his crew are friendly also they donate so much toward charity's in our community I will from now on only drink grouchy johns coffee :),12/23/2014 1:47,36.1296278,-115.1726598,2000 Fashion Show Dr,NV,Las Vegas,89109,"Wine Tasting Room, Wineries, Arts & Entertainment, Food, Local Flavor, Active Life",,Food,1,Restaurants_Food,,,Entertainment,Restaurants_FoodEntertainment,Icewine Tasting with Famed Vintner Donald Ziraldo
Mzt1jQuRnsMqxhiwCyPtBg,NBhDx8iEnVmxO27oMHt5kg,cyzOijFJ82cae6qH6L8vuw,5,1,0,0,"Have gone in for lunch three times now and this place totally hits the mark, seemingly without even trying hard.  The food is first rate; the service is unobtrusive and top notch plus the staff is friendly and helpful.  The decor is cool and you have your choice of seating, including one area without chairs if that is your desire.  
This appears to be all family run, as we have chatted with the greeter (the father) the mother, who is the cook, 2 sons who are waiters and the daughter who is the pastry chef.
Lunch specials here include drink & dessert and are all under 10 bucks.  Portions are generous.  I am a big guy and I always leave full.  This place is fresh, clean and comfortable, and is (IMHO) definitely on a par with Lotus of Siam, which is a neighbor in this multi use center.  You have a fan, Arawan...  I'll be back soon.",2/18/2016 22:28,36.19978713,-115.2792769,8540 W Lake Mead Blvd,NV,Las Vegas,89128,"Polish, Restaurants",Restaurants,,1,Restaurants_Food,,,,Restaurants_Food,Pierogi Village
6VgAaMczmrRwsK6Fir-7aA,QdfG0ie8MISEI1l5P_5P3w,Z3JilPsbidx5KqDCTcdQWg,1,0,0,0,"I placed an order through Eat24 for spicy fried rice. For reference, this is what the item states on the menu:
""Spicy Fried Rice  Spicy
Fried rice with onions, basil, red bell pepper, chilli.""
No eggs mentioned anywhere. Whereas, eggs were mentioned as ingredients in their other fried rice entree descriptions. After placing the order, thought to call to confirm. Most Thai places I've ordered from do NOT add eggs to their basil fried rice. This place clearly didn't mention eggs in the description, but still I thought to call and ask cos I'm allergic. Long story short, I was met with such rudeness and hostility when I called. I was asked why I was just calling to modify the order? Not sure if he was trying to make me feel stupid. I tried explaining that I'm allergic to eggs and just wanted to make sure there were no eggs. He said the food was already done with eggs and there's nothing he can do about it, and asked again why I didn't call earlier??? My bf took the phone cos he was appalled by the way I was being talked to. Needless to say it went downhill fast. He even went far as to say it's an American thing to not add eggs to basil fried rice and most places add eggs! Bunch of BS. I've ordered this dish plenty a time, and I've seldom seen eggs in come with this dish. Be that as it may, the fact that what I ordered clearly did not have eggs listed, and they couldn't even muster any form of courteousness, it's abhor-able. 
Their customer service is dead in the water. Never again!",3/6/2017 14:38,36.16959416,-115.1428746,301 Fremont St,NV,Las Vegas,89101,"American (Traditional), Restaurants",Restaurants,,1,Restaurants_Food,,,,Restaurants_Food,D Grill
3qRtpynwqMSAPI-7FqXr5Q,iogUkKoX5sFusdbI9Poclw,5exz18duMXvg91ZPdNX3eA,4,1,0,0,"So far the best fried chicken I've had in Las Vegas, and yes I've had some by others at higher prices who claimed to be the best.  Both dark meat and white meat.

Not much room inside the small place in the Great Bazaar shops, but service was quick and friendly.

Beer was good, cold, and generous too.  Nice selection of sauces (hot and/or sweet types) on the tables.",7/28/2017 23:29,36.188507,-115.206612,1615 N Decatur Blvd,NV,Las Vegas,89108,"Mexican, Street Vendors, Food, Restaurants",Restaurants,Food,1,Restaurants_Food,,,,Restaurants_Food,Felipe's Tacos
iGrT2FFa6_l9SOuTA46WQg,Z0GA65zCMI4ska4iHRr8Bg,1BrIPwRhJHOp6yBwjoRtgg,5,1,0,1,"Well we went back for seconds,  Yep, I got the sweet potatoe, it was so good, I also tried the maple bacon....yep I went there.  It was interesting!   He also gave us something free, he said it had ham and some other stuff in there.  He also said it was messy, and not to eat it in the car, because I might make a mess all over my clothes that I had on.  I haven't had a chance to try it yet.  I think I will have to eat it in the morning for b-fast.  I will update, this update, when I check it out.",1/27/2013 23:47,36.210798,-115.2956581,9201 Del Webb Blvd,NV,Las Vegas,89134,"Nightlife, American (Traditional), Sports Bars, Bars, Salad, Restaurants",Restaurants,,1,Restaurants_Food,,,,Restaurants_Food,Miller's Tavern @ Palm Valley
VdIwrN6MIai_H4_w4BUjQA,tjCIWgSZHBH4R_JBCllG_w,fpM-O9Ul62xizBq9YNO_tQ,1,1,0,0,"So, very disappointed! We went there about six months ago and I ordered the Pork Shank Cremeni, it was delicious! Now, we go back last night and I ordered the Pork shank once again and my son ordered the Veal Valdostana. First of all, it took the waiter, who seemed nice, but somewhat flustered 1/2 hour to even get our drink order. When he finally made it around to us (mind you, we were there at 4 o'clock and there were only maybe five tables with people seated and 4 serve staff.) We placed our appetizer for the crostini, when it arrived the tomatoes were old, sour and whilted, that should have been a sign. After about 30 minutes, the waiter came to the table and apologized, saying that he had placed our order wrong and that our order would be out shortly. After about 20 minutes, I could see the cook cussing him out!!! When he brought our food to us, it looked like someone had thrown it together in a slop pot! The potatoes that came with the Pork Shank were burned black, my son's veal was cooked to a leather shoe consistency! I guess this is what happens when corporations take over, this was ridiculous! Sorry Macaroni grill, we will NEVER be back!",1/9/2015 19:45,36.1067305,-115.1719754,3743 S Las Vegas Blvd,NV,Las Vegas,89109,"Restaurants, Hawaiian, Italian",Restaurants,,1,Restaurants_Food,,,,Restaurants_Food,Island Flavor
opaLb8arygLN__jVG5kqEw,U6RN2uIVgmIQABX6XtgXPw,CtZ3HujCLTChyoad_L-nHA,1,0,0,0,"Terrible customer service, they messed up our order. And to make it worse, they did a poor job in creating our second order.",2/11/2017 22:21,36.15889983,-115.049323,5725 E Charleston Blvd,NV,Las Vegas,89122,"Restaurants, Food, Fast Food, Burgers, Ice Cream & Frozen Yogurt, American (Traditional)",Restaurants,Food,1,Restaurants_Food,,,,Restaurants_Food,Sonic Drive-In
SCz7K5jWfdYzfjPOad9sRg,z9dyORlZNGx_gr6vjF1FKg,82g1PwX5FvclqqdjJHcVNA,3,0,0,0,"Tacos are not so bomb. Barley any salt. I make better taco.. And the Chile, not even spicy at all. This place is literally for the gringos. The only think I liked was the rice and beans, now that looks fresh, and taste fresh.",5/20/2019 19:28,36.1457682,-115.1366586,2211 Maryland Pkwy,NV,Las Vegas,89104,"Restaurants, Italian",Restaurants,,1,Restaurants_Food,,,,Restaurants_Food,Carmine's Pizza Kitchen
6KeDP3rJrUh90K3MgeAx_Q,HVkG08hdCJxNIhHeCWmXWw,sxNMGQwUuaDsviR4BtuX0g,5,0,0,0,"My family and I love coming here. A few times we came, the lines would be long but it shortens at a steady pace so it's not too bad. My kids love watching them make their ice cream so anything to keep the attention is great!",6/3/2017 9:16,36.1878252,-115.0901294,3965 E Owens Ave,NV,Las Vegas,89110,"Restaurants, Food, Mexican",Restaurants,Food,1,Restaurants_Food,,,,Restaurants_Food,Taqueria El Pastorcito
ywP4tSog434EimHie5pISQ,LXbAVB-Oqj3aVq6pYXpyag,16Fplxu-OwVmTEFxQAUP4g,1,1,2,1,Worst service EVER. I would have slapped the manager in the face but you couldn't find her . Wine list is great but ask for it...it's not in stock ( 3times). Food was room temperature when I complained the blonde human calling herself a manager never even came to the table but wait....half priced the steaks JESUS our show better be good because if we weren't trying to make the theater I would have thrown the 8 ounces of 9 ounce filet on my plate at her useless self. Watch your ticket times - your the manager - act like one,10/27/2013 14:07,36.147262,-115.299964,"9350 W Sahara Ave, Ste 150",NV,Las Vegas,89117,"Sushi Bars, Beer, Wine & Spirits, Food, Japanese, Restaurants, Ramen",Restaurants,Food,1,Restaurants_Food,,,,Restaurants_Food,Hanabi Sushi and Rolls
r6wwZuWRYNdoSeXI27wzzQ,3oDWaCp5w40bGHYmrAofHw,fgrMJzwI-AcdvhNZgFCgvw,5,6,5,6,I drive 15 mins out of the way just to go to this particular location. It stays open later and the owner is such a nice guy. Chat's with you while he makes your sandwich. Adds a personal touch. Doesn't skimp on toppings and baked goods are fresh unlike the store 4 mins from my house. Worth the effort.,12/12/2018 4:37,36.159444,-115.251164,7000 W Charleston Blvd,NV,Las Vegas,89117,"Restaurants, Pizza",Restaurants,,1,Restaurants_Food,,,,Restaurants_Food,Pizza Hut
SEHOD8mr0CfWuikSyt5RAQ,3CcQIL-27KkcPWJpJL7b0Q,lkBDq86phyZYjQBueCAw2A,2,1,1,0,"Was there about 30 minutes ago, a Saturday night around 930pm. They have a good selection of kicks as well as shirts and hats. I rated this place 2 stars only because of its poor customer service!  It was me, my uncle, and my nephew and there were around 5 people there, I couldn't really tell if they worked there or just friends of the employees. We didn't get a hello or anything, not even a goodbye, no greeting at all, it was like they were just hanging out on a Saturday night. I did see a hat I was interested in buying, but since no one noticed we were there, we just left.  Would I go there again to buy stuff? Yes, but only if I get spotted in there and the employees acted like they work there",8/2/2015 5:14,36.14069987,-115.1442195,800 E Karen Ave,NV,Las Vegas,89109,"Southern, Restaurants",Restaurants,,1,Restaurants_Food,,,,Restaurants_Food,Southwestern Southern Grill
#NAME?,gd-V9xbpWGHUutwAqlWpwA,lL8HE82FchmFVfI9pOgtcQ,2,6,1,2,"Just had the worst experience ever at Picture People in Henderson Nevada. The white background of my photos show the scuff marks of the backdrop, they did a shoddy job of cropping, only allowed me a certain number of photos to go on my disk (nowhere in writing does it say I only get ""x"" number of photos), refused to give me a price sheet because ""we just know the price of and tell customers the price"", and above all refused to accept my coupon for $20 off a $100 purchase because they said it excluded the CD...umm... once again nowhere in writing does it say ""excludes the photo CD""! The best part is the manager was the individual I was dealing with!! If it werent for the fact that my husband very nicely asked me to just woosah the situation I would have flipped out....Now I am just looking at the photos crying. I am definitely going to tell everyone I know not to waste their money.... 100% satisfaction guarantee my butt!   

I gave them 2 stars because Portia was an amazing photographer and was very interactive and animated with my 3 month old to get her to smile",12/1/2014 2:35,36.16015921,-115.2454271,1001 S Rainbow Blvd,NV,Las Vegas,89145,"Food, Grocery, Drugstores, Shopping",,Food,1,Restaurants_Food,Shopping,,,Restaurants_FoodShopping,Albertsons
1RHIY4pJfkklxlh35aVxFw,J7g_rAtEt8kCVVI0WbEF2Q,8KEB1lcjKlIVSd6uA8JB9w,4,0,0,0,"This is our favorite Las Vegas location! Our last visit the bathrooms could have used some cleaning. Food and service has been great. There are a lot of new employees training but they are a new location so it's not a big deal. Food is always delicious! Only downside is it is ALWAYS freezing inside, so now I just bring a jacket.",4/6/2016 20:19,36.108898,-115.151261,"Paradise Road, 4480 Paradise Rd. Suite #800",NV,Las Vegas,89169,"Fast Food, Burgers, Sandwiches, Restaurants, American (Traditional)",Restaurants,Food,1,Restaurants_Food,,,,Restaurants_Food,Johnny Rockets
yr0_Y4tKu6R0_arzEomUAQ,jkw3uMvf8YIiNchW3QeTBQ,GMrwDXRlAZU2zj5nH6l4vQ,5,0,0,0,"I'm not a big fan of Pho, but this restaurant turned me around. The broth is clean, light and flavorful;  I ate the entire bowl!! We also shared a grilled pork sandwich which was equally tasty.",4/21/2017 20:13,36.2786413,-115.2610693,6430 Sky Pointe Dr,NV,Las Vegas,89131,"Seafood, Thai, Chinese, Restaurants",Restaurants,Food,1,Restaurants_Food,,,,Restaurants_Food,Little Dumpling
#NAME?,2fHJPbe66L5m0R17tF4Z_g,eStn1HCGNcKiLXc0pfvZxg,4,0,0,0,"When arriving to the airport, the team is waiting there ready to help you. It is a very easy process to get a van to where you want to go. It is a shared service, so there might be multiple stops on the way to your hotel. When you call to reserve your return trip, it is an automated line that takes your information and then provides no confirmation of reservation. We did wait an extended amount of time for our pickup van, but there was enough cushion between our pickup time and our airport arrival time that it was not a serious issue. They could've done a better job communicating their tardiness, but then again they had no confirmation to go off of. When we returned from our trip, we mentioned that we were unhappy with our return service. The customer service team went above and beyond to make sure we would use their service again. I would recommend them, just leave yourself enough time just in case.",7/24/2015 13:54,36.0302336,-115.1354155,"8790 South Maryland Parkway, Suite 135",NV,Las Vegas,89123,"Restaurants, Sandwiches, Fast Food",Restaurants,Food,1,Restaurants_Food,,,,Restaurants_Food,Subway Restaurants
UPxNzv_AQ4gQVAhFJ9E9Tw,BeqSmmAmPzIAjzDlBB-12Q,Nb8X3DF-BTanKlKzT5fMyw,4,0,0,0,"Great price was cheap, service was outstanding Cesar was very helpful friendly... he educated me on my tires and",8/23/2018 17:11,36.22040337,-115.1247001,3330 Losee Rd,NV,North Las Vegas,89030,"Restaurants, Seafood",Restaurants,Food,1,Restaurants_Food,,,,Restaurants_Food,Mariscos La Lomita De Culiacan
wIvvYKFBgWY77PsRvKSfJw,2xtXtcXyOy4lAk3qA06vvA,rmRqq0CEqEeoVu3DVnibjw,5,0,0,0,"This is my third trip to the luxury Thai Spa.
Each time it just seems to get better.
I had a life-changing massage with Nisha.
I highly recommend trying this incredible place when you are visiting Las Vegas. For locals you are so fortunate to have such access to amazing restorative Health opportunities.",12/18/2017 1:45,36.21817942,-115.1800606,2914 W Cheyenne Ave,NV,North Las Vegas,89032,"Coffee & Tea, Gas Stations, Gas Stations, Automotive, Service Stations, Convenience Stores, Food",,Food,1,Restaurants_Food,,,,Restaurants_Food,7-Eleven
p5gVL3HS2qCW0b9lwUWl2A,whINg-cC-FiAv_ATDGMDTg,isVcTrHOiPy0OYF7OTxNzA,2,1,0,0,"Expensive and not hot and fresh.  $1.30 for a donut.  I am a fan of Krispy Kreme, but I do not recommend this location inside Circus Circus.",1/5/2013 20:19,36.1171524,-115.1726689,3555 South Las Vegas Blvd,NV,Las Vegas,89109,"Hotels & Travel, Arts & Entertainment, Casinos, Bars, American (New), Music Venues, Nightlife, Restaurants",Restaurants,,1,Restaurants_Food,,Hotels,Entertainment,Restaurants_FoodHotelsEntertainment,Margaritaville Casino
_82plWaMzt0_4oEtQkjqUw,E6MGibBmlzmvfwdKixpIIQ,rHOSjQ8FSLPp6Y_xypfBWA,5,0,0,0,"I love it here!!!! My boyfriend and I go every Sunday night. The place is incredibly clean, and the therapists are so good. The only thing I would say is because it is an ""open space"" people tend to forget there are others in the room relaxing and it tends to get quite noisy.",3/8/2017 3:32,36.1270191,-115.2250095,3419 S Jones Blvd,NV,Las Vegas,89146,"Chinese, Restaurants",Restaurants,,1,Restaurants_Food,,,,Restaurants_Food,Shan Dong Chinese Restaurant
HX21Ny8-OlZ55yRU-yf2xQ,xFSLb_pxXta5G4oaRB1ylQ,N4t78qF2C5jqYBjNr0j3_w,4,3,0,0,"Was excited that a Vietnamese restaurant opened on the east side so I had to give this place a try! I will warn you this review is very picky because pho is my all time favorite food and so I have high expectations.

Service: The staff greeted me quickly and were very attentive overall. A family came in five minutes after me, ordered after me and received both their spring rolls and entrees before mine. They appeared to know the staff, but still seemed off especially because I was dining by myself. 

Atmosphere: very clean, open and inviting. Choice of seats at a bar, tables or booths. I was a little hesitant about the food because the menu was kind of a mess. A lot of items were crossed off in black marker which seemed odd since it just opened and the pictures in the menu did not look appealing at all, especially the picture of the spring rolls. I was also disappointed that all of the pho options were beef only. No chicken, seafood or meatless options to be seen. There was a large range of noodle options though which was nice. Also surprised that they did not serve boba (crossed off) and Thai tea was nowhere on the menu.

Food: I ordered the spring rolls and flank and brisket pho. The spring rolls were really good, very fresh! I wish they were served with mint leaves but as they were they were still quite good. The pho itself was pretty good, I'd give it a 7.5/10. Great flavor. My biggest complaint was that there were way too many onions, there actually were more onions than beef. Not the best in Vegas, but far from the worst.",9/1/2014 1:12,36.1008878,-115.0792238,4310 E Tropicana Ave,NV,Las Vegas,89121,"Restaurants, Bars, Nightlife, Sports Bars, Pubs, American (New)",Restaurants,,1,Restaurants_Food,,,,Restaurants_Food,PT's
