review_id,user_id,business_id,stars,useful,funny,cool,text,date,latitude,longitude,address,state,city,postal_code,categories,Restaurants,Food,Both(food_restaurants),Restaurants_Food,Shopping,Hotels,Entertainment,Industry,name
Jof-8XrSGo0N5T9wl-azww,XBCu78qTlW3XWCOhB6-4Og,T64FH66qs4EN0d0ds2f5fw,1,8,3,2,"I'm sure this nightclub is fun on the inside, unfortunately, because of the DJ and Door woman, I will never know.   As I was coming down the escalator the DJ practically ran me over.  He continuously pushed into me with his gear. Once we were near the bottom, he pushed pass me hard enough to CUT MY WRIST OPEN, I even still picked up his case to help him by. He got aggressive so I had to grab him by the arms to ensure that i wouldn't get hit in the face on my night out.  The bouncers separated us and I was refused to be let in the club.  

A night out at a club and casino such as Aria and such can be valued well over $1000.  I've purchased tables at other clubs such as XS, Tao and Light. This experience was worst I've ever had at a night club.  

I was also a national touring MC.  To think a staff member, DJ hire or employee can do that to a customer and get away with it is unprofessional. 

Stay away from this club and move on to a better experience.  Everyone on vacation in Las Vegas has the right to be treated like an elite. That's the whole point of going to Vegas.!

#getaclue",4/14/2014 16:17,36.05479376,-115.1696268,7400 Las Vegas Blvd S,NV,Las Vegas,89123,"Shopping, Electronics",,,,,Shopping,,,Shopping,Bose Factory Store
-4YXD4-ClraamGsebFkTKw,RV25XUKA0nuXNT6qwnLntA,BrclERrbZrQNRyBmDGawQQ,5,0,0,0,Awesome pizza! Amazing wings! Great breadsticks! Super friendly staff and very clean fun place!!!!,3/13/2016 22:04,36.067781,-115.041394,1300 W Sunset Rd,NV,Henderson,89014,"Sporting Goods, Women's Clothing, Fashion, Shopping, Swimwear, Men's Clothing",,,,,Shopping,,,Shopping,Zumiez
bUHkEKWfXM9VDZviRm6s7w,m7kU7ANSuls4IMGjiyBzag,DxgSVufr_6y_Rc63CC17Zg,5,1,0,0,"This is a great place to escape the Strip for a bit and walk inside this massive shopping center. Walking in the Forum Shops reminds me of walking the streets of Rome, which is not easy to recapture! The shops are geared towards everyone from Louis Vuitton to Gap but you don't have to shop to enjoy walking through the Forum Shops at Caesars!",1/6/2019 19:45,36.0673234,-115.0416159,"1300 W Sunset Rd, Ste 2303",NV,Henderson,89014,"Watches, Gold Buyers, Shopping, Jewelry",,,,,Shopping,,,Shopping,Morgan Jewelers
x3kxiwTeQjF_AY9htIyY7Q,Ad-v2Z4vvuzxZxbpywIm0A,lghBIU2SOOCPUKKph2r9qw,1,16,4,4,"Wow... I can't I have to write this review about a place I used to love. 
I just checked and in October 2014 I wrote a 5 star review... little did I know that a few weeks later I would be treated so poorly. 

Towards the end of November I received a call from someone in the office. (Unfortunately, I don't remember her name) She explained that my Pap Smear had come back abnormal and that I needed to come in for another procedure (Colposcopy). When I asked how much the procedure was for she told me that with my not having met my insurance deductible for 2013 year it would be around $200. I explained that I did not have $200 at the current time and that I would like to wait until January to have this procedure if possible, so that I could save up the money and also so that it would go towards my deductible for the whole year (2014). She seemed aggravated by my reply and hastily informed me that I needed this procedure as I probably have cancer. And this is not something I should be putting off. I told her that I didn't have a choice and this is what I had to do at the moment. I informed her I would call back in January.
 
Fortunately, for me I've had a very similar situation happen to me when I was 20 years old, so I am aware that often doctor staff is not well versed in explaining procedures to patients. I was a little shocked that she would basically threaten me with cancer, but also tried to understand that she was hopefully just looking out for me. I'll be honest I found her to be incredibly rude and had considered writing this review at that point. The holidays got in the way I let it go. 
 
On Jan 15 when I called to discuss scheduling my appointment, I was pretty shocked to learn that the doctor had dropped me as a patient and that I would have to see if she would consider taking me back on. The girl was a lot nicer this phone call, but I was furious. I have been a patient for a few years and I was very upset to have to go through the horrible process of trying to find a new lady doctor. 
 
This is outrageous to me and honestly if this is how they run their business I don't want to be a patient. I feel like the doctor/staff only care about my getting cancer if I am able to schedule my appointments at their convenience. If this was such an important procedure for me to have, you would think the doctor herself would have contacted me.  
  
Personally, I think it is inappropriate for anyone other than the doctor to be discussing whether or not I may have cancer with me over the phone. That is a very scary thing to tell someone and I don't think it should be thrown around so lightly. Clearly the patients are not that important. 

It's a shame because I really liked Dr. Haydee Docasar and thought that I had found a permanent OBGYN. I'm really disappointed that I have to find a new one.",2/6/2014 17:53,35.99330849,-115.1214878,,NV,Henderson,89052,"Laundry Services, Dry Cleaning, Bespoke Clothing, Sewing & Alterations, Bridal, Local Services, Shopping",,,,,Shopping,,,Shopping,Daryas Costumes
ACARDHduHmwNU9fZsLaeGA,j7QsiXJf4q0iMSaoFghweQ,XZbuPXdyA0ZtTu3AzqtQhg,4,0,0,0,"My fiancé and I decided to try out Mesa Grill on Valentine's Day, and we were extremely pleased with everything! 

SERVICE: Our waiter was friendly, knowledgeable, and attentive. He made sure our food tasted great and our glasses were always full. Although the restaurant was busy and our server was waiting on several guests, he made an appearance every few minutes. 

FOOD: The food was excellent! I highly recommend the tiger shrimp tamale appetizer. Honestly, I would come back just for that dish and dessert. Our entrees were also delicious--I had the grilled mahi mahi and my fiancé had the chile relleno. Both were prepared well, though, we thought the prices were a bit high for the portion sizes (most items are served a la carte).  HOWEVER, if you're eating at a restaurant on the strip, it's to be expected, so I'm not complaining too much. And, the absolute highlight of the meal was the dessert. We ordered the chocolate cajeta cake. Don't let the rather simple description on the menu fool you. This cake is absolutely amazing! It's served warm and covered in a rich caramel sauce with a crispy chocolate topping. If you like chocolate, you can't miss out on this dessert!",2/17/2015 21:06,36.1104125,-115.2067011,,NV,Las Vegas,89103,"Hotels & Travel, Baby Gear & Furniture, Shopping",,,,,Shopping,Hotels,,ShoppingHotels,Las Vegas Baby Equipment Rentals
uppmOEXAObjbVSCRUd48jw,jVdCleUyjoHDRrwKG1faaQ,cT8IOUIpn5q4_kNTrzjviA,1,6,0,0,"Never again will I get any work done from them. A few months we had an issue with our sewer being back up into our main drain line. So we had someone clean it out but they couldn't get it out so they were going to use the camera and the hydrojet to clean it out. The salesman (supervisor) stated the good thing is any work we have done is already included in the hydrojet pricing. So they get it cleared now they find a crack in the pipe leading to the sewer line and we were charged almost $5000 to excavate a hole in our front yard and fix the broken pipe and hydrojet our line. Ridiculous we stopped work once we realized we were being overcharged so all they did was dig a hole in our front yard and hydrojet because we stopped it before we could get even ripped off even more. According to our bill which took 3 days to get we were charged $299 for the camera which shouldn't have been included because according to the supervisor it was already included with the hydrojet pricing $1400. There was also a ""permit"" cost which the supervisor failed to show me the evidence for the permits. Turned out there was no permits he got because I didn't let him finish the job. So. Why would I be charged for nonexistent permits? Finally after constant battle I received a refund of $699 for the camera removal and the ""permits"". So I was left with a hole in my front yard and hydrojet that ended up costing me over $3600. If you need any hydrojetting I would definitely recommend someone else. Mr.rooter's pricing of $1400 is outrageous compared to everyone else price of $699 or less.",1/1/2017 19:11,36.1592783,-115.2054107,4740 W Charleston Blvd,NV,Las Vegas,89102,"Kitchen & Bath, Furniture Stores, Home & Garden, Shopping, Home Services, Cabinetry",,,,,Shopping,,,Shopping,Kit Cabinets
jv5dCGZ-I-VZLAKWuuDI4A,7xmJsnK1fZwCADT0BNCcvQ,dGuVYsA5DMCm_TjSbX6x7g,4,0,1,2,"Sometimes I feel like all I'm doing with my life is waiting. Waiting for the next job, the next promotion, the next relationship, the next benchmark that will forever sever gestation from the accolade, the rehearsal from the remuneration. And I was made vividly aware of this when I placed an order with Windy City Beefs N Pizza and had to wait for the Chicago style pizza delivered fresh to my door. It wasn't a long wait or anything, but I wondered, would I always be waiting? For my driver's license, for graduation, for my first real job, my wedding, my children, my mortal demise? Is it even possible to transcend?

Maybe we should embrace the now. Maybe it's time to stop longing for Summer, 2008 and seize the day in Las Vegas. Sure, the pizza is almost nothing like Chicago's Pizzaria Uno or Giordanos, but maybe that's the way life is meant to be, and the pleasures of Chicago are, like all things, ephemeral. And maybe it's time to stop waiting, stop wining that the world gave you mashed potatoes when you really wanted french fries, accept the hand you're dealt and play it like a man! And also, eat the pizza N beefs.",7/26/2014 6:13,36.1139308,-115.2428486,4130 Rainbow Blvd,NV,Las Vegas,89103,"Vitamins & Supplements, Food, Shopping, Health Markets, Specialty Food",,Food,1,Restaurants_Food,Shopping,,,Restaurants_FoodShopping,GNC
R_HpiwgKtPr4b8pJLgN9Qg,B9rBamGky99I1eZK9MWffQ,kRgAf6j2y1eR0wOFdzFAuw,5,0,0,0,"Amazing describes my dinner with my husband. We pretty much had little to no wait time and are at the bar. The bartender was super nice. Good was affordable, fast, and filling. The octopus was to die for and the passion fruit cheesecake is a great way to finish the meal. I am dreaming about it as I wrote now.",1/24/2016 2:37,36.143543,-115.235171,6545 W Sahara Ave,NV,Las Vegas,89146,"Motorcycle Repair, Motorcycle Dealers, Automotive, Motorcycle Parts & Supplies, Shopping, Oil Change Stations, Auto Parts & Supplies, Motorcycle Gear",,,,,Shopping,,,Shopping,Major Powersports
vCQfb1MW7Bmm_hNKWwPJDA,7PVY7A7Top7ButcfLkTJTA,kXap93zCzFTkmHW3PrOIKw,5,2,1,1,"I have never experienced such great service at any dealership before . The service department is the best , and they are so honest .  I did not buy my jeep here , I've only dealt with parts are service and I would never go anywhere else . They are always friendly and so willing to give you honest answers to your questions . Being a female ,you can get taken advantage of at most car places , but I can honestly say I always trust this place 100%. Thanks everyone for 4 years of incredible service for my Jeep .",3/26/2018 17:26,36.158993,-115.1226559,1907 E Charleston Blvd,NV,Las Vegas,89104,"Sporting Goods, Shopping, Soccer, Active Life, Fashion, Sports Wear",,,,,Shopping,,,Shopping,Las Vegas Soccer Store
kxPWiGQzjKLUQewCBTrIdw,HVsLLRUU7ctaLxabmkVDVw,VsRAIb4k5CjEF-3l_bac0g,5,0,0,0,Had this delivered for the first time and I will say it was amazing got a chicken gyro and spanakoptia I asked for no veggies on the gyro and 99% of the time eat24 gets it wrong but akropolis  got it right definitely  recommend  them delivery was prompt and driver was very friendly,8/21/2016 2:47,36.1594121,-115.2045435,4660 W Charleston Blvd,NV,Las Vegas,89102,"Local Services, Mobile Phone Accessories, Professional Services, Mobile Phone Repair, Internet Service Providers, IT Services & Computer Repair, Mobile Phones, Home Services, Shopping",,,,,Shopping,,,Shopping,Yes of Course
PAqRM178i9hQxcOeCJ3bCg,CcUy-q3YcCklweZsG63cag,Qor28v4BlhSwtN8DSvah9g,1,0,0,0,"Disappointed. Whoever owns the place better make changes before they're out of business. Ordered what I thought would be ""super nachos"" paid $7 for liquid cheese. If this place is authentic Mexican so is 7-11. Going back to Robertos where they have the decency to serve shredded cheese.",10/3/2015 23:21,36.15960693,-115.285141,8700 W Charleston Blvd,NV,Las Vegas,89117,"Home & Garden, Shopping, Mattresses",,,,,Shopping,,,Shopping,Mattress Firm Boca Park
t_m1a0KzG960Vh5wgHo9YQ,UVcdSey5I5mApcge7C5Abw,UPIYuRaZvknINOd1w8kqRQ,2,1,2,2,"Tokatsu Ramen - It was ok for me, but my friend found the noodles inedible and way too soft. The soup was good but nothing special.
Pork Belly Rice - So so. It was edible but again nothing special.
I don't understand the high ratings for this place.. Yelp has let me down!",8/8/2012 4:23,36.0301276,-114.9689315,734A S Boulder Hwy,NV,Henderson,89015,"Sporting Goods, Firearm Training, Education, Specialty Schools, Shopping, Guns & Ammo",,,,,Shopping,,,Shopping,FTI Las Vegas
9sM_OfcU4a9tjMF2kLtP6Q,zB1GFKkXqn-vgoIgkjhPYg,0zeQRzpO06evIZfcR_aZ5w,3,1,1,1,"Insert Coins has the right idea... retro and modern video games, drinks, and a live DJ spinning?  That seems like an equation for a good time, right?  Well, it sounds good but Insert Coins still needs a little time to develop and get into sync.

The first night I went there I was definitely wow'd.  But that feeling subsided quickly due to the fact that the AC wasn't working correctly and the place had become a bit packed so the body heat alone was enough to raise the temp to an uncomfortable temperature.  Plus, a few of the games were out of order as well and I couldn't get my game on with the games I wanted to play.  Nonetheless, I sauntered on down to the bar to get a drink to cool off.  After weaving through the droves of dudes trying to hit on one of the few ladies in the room, I managed to get to the bar and order a drink.  I ordered a beer and a shot and the bartender took my credit card and ID and.. disappeared?  It seems that if you pay with a credit card (according to the bartender), you MUST keep a tab open and reach a $20 minimum.  Maybe I missed the sign that said that but I didn't get to see the bartender come around for about a half-hour so I was just stuck ""hanging out"" and waiting to close my check out.  While waiting, I took notice of the bar and the video games around it.  Aside from the LED lighting illuminating the bar, I love the fact that there are TVs positioned around the entire bar so people sitting and drinking can get in on the fun and play whatever games they had sitting in the PS3 in front of them.  Of course, you would have to wait a while to get in on the fun at the bar but good concept nonetheless.

Music was pretty good too.. I didn't catch the name of the female DJ that was spinning but she managed to get most of the club moving for a bit.  There was a dance floor in the back of Insert Coins in front of the DJ for dancing and that night nerds, clubbers, and tourists alike were using it for just that.

Insert coins has the right idea but needs a little more time to fall into place.  I thought the ""open tab"" $20 min thing wasn't too ridiculous but a little inconvenient just like the games that were out of order for the evening.  Drinks were a bit pricey for a downtown hangout but I ""pre-gamed"" before I cruised on in so it didn't hit me as bad.  I'd definitely like to return again when everything gets straightened out and maybe jump on those arcades I came to play on but didn't have the chance.",7/3/2011 20:50,36.0216185,-115.2779243,"8544 Blue Diamond Rd, Ste 135",NV,Las Vegas,89178,"Shopping, Vape Shops",,,,,Shopping,,,Shopping,Vap O Rise Vape Shop
Ttlaz_0VR4OczC5aH4e7Fg,AhvpDffkjglTgJanHv2miA,9ehTNgvu0vZgHjWkQqF6KQ,2,0,0,0,"The food was very delicious but unpleasantly to put them 2 stars because on Monday I went to dinner with my wife and our friends, everything started well since we entered the girl who took us to sit she behaved very friendly, but the guy who brings the salsa and chips before ordering, came started to throw things, I asked ""but you are not really angry?"" He turns to me with a very red face and sweating he answers ""no! Why ?, I said, just asking, at that time I behaved patient, We felt uncomfortable for the incident, was a very bad experience.",1/28/2016 0:28,36.240283,-115.114906,"2598 E Craig Rd, Ste D-2",NV,North Las Vegas,89030,"Shopping, Mobile Phones, Electronics, Telecommunications, Mobile Phone Accessories, Local Services, IT Services & Computer Repair",,,,,Shopping,,,Shopping,T-Mobile
_vrFPgvAqru38Xc2dIZlaQ,CjyTdfeWrjSl4_VYEyL8AQ,upgjUq616Yz1IvAvysDLWA,4,0,0,0,"Staff was friendly, food took a while to come out but it was worth the wait. I had the Nuttela crepes and a skillet",2/19/2017 17:01,36.0185143,-115.2706545,"9345 S Cimarron Rd, Ste 100",NV,Las Vegas,89178,"Shopping, Bikes, Bike Repair/Maintenance, Bike Rentals, Local Services, Sporting Goods, Active Life",,,,,Shopping,,,Shopping,Giant Las Vegas
mx7yWRFogI1mpuEm03JH7Q,xjI095ZEmjfpmGPyh0460A,364hhL5st0LV16UcBHRJ3A,5,2,0,1,"Loved the place, they didn't have many vegan options but the chief was able to accommodate some dishes to be vegan. Great customer service, a little slow but worth the wait.",7/7/2014 18:25,36.1620558,-115.0625134,"111 N Nellis Blvd, Ste 130",NV,Las Vegas,89110,"Optometrists, Eyewear & Opticians, Shopping, Health & Medical, Laser Eye Surgery/Lasik",,,,,Shopping,,,Shopping,Optic Gallery
DXLiU2xsvcA01ogMr1oh4A,imDiaw7PGpr3RY-NYQglLg,JZ8tJpwxCgBwTm7fq1AMgw,5,1,0,1,"Ballstead Law firm is handling my bankruptcy and they have made it EXTREMELY easy. At first I procrastinated because I didn't know how it works but I called around and they had the cheapest price as well as they let you make payments. I have talked to people at both offices and they are always kind and very personable. I was having an issue with my payroll not responding to their order to stop my garnishment and even my jobs HR was giving me a hard time. I called Ballstead and I think I got Mary, I can't really remember the name because their are a few women that answer the phone but anyways I called almost crying in the office and she said let me speak to him. She even sent an email after they still gave me a hard time and got it fixed. Court was fast and quick and my attorney prepped me right before walking in and now I have 2 more payments and then I'm done completly . Awesome company. I work in customer service and I have to say they did great!!!!",1/13/2017 2:04,36.21865071,-115.2429956,6814 W Cheyenne Ave,NV,Las Vegas,89108,"Vape Shops, Shopping, Tobacco Shops",,,,,Shopping,,,Shopping,One Love Vapors
Gaxtg0Mlych_P0MU9i5dxA,uLhgKD4hNbm1EXX77TpmPA,SEjyjYlMfFFzkHaru6JadA,1,2,0,0,"Best mexican food I've ever had (no joke, the food is amazing! I had the super tender cheese covered New York steak)
...but the overweight waitress (that wasnt even my table's waitress) was such a total ***** at the register, it ruined this restaurants review.

I had a restaurant.com gift card for $25 off a $50 bill. She said It had to be over $50 and my check happened to total $49.83... She said it had to be over $50  before tax (huh? Tax on food? Guess I never payed any attention to that before). She rang me up a small drink worth about $2 but charged me $10. My new bill after my gift card now totaled $35. It's actually quite hard to spend $50 here for two people, everything is priced pretty fairly.
Also:   Literally all of the other restaurants I've used these gift cards at don't even care if you don't meet the minimum purchase requirement.
Honestly the whole gift card thing wouldn't have even bothered me if it wasn't for her absolute terrible manor how she talks to her customers. 
If you are the owner/manager reading this: Fire her asap.",12/13/2015 7:46,36.26290919,-115.1807992,1717 S Decatur Blvd,NV,Las Vegas,89102,"Video Game Stores, Books, Mags, Music & Video, Mobile Phones, Shopping, Computers, Electronics",,,,,Shopping,,,Shopping,2 The Deals
Hb0uKviyuJonnt6a4BA-Kg,911XbR71gTnvSoUR0vY9Yw,nWuomYtU748irUOWo_xohg,5,0,0,1,"The food is Sooooooooooooo good. I can't stress that enough. The chicks. Is crispy and juicy....perfectly seasoned! The macaroni was so creamy and buttery. Those biscuits though! Man! These are like pillows from the gods! Sweet, buttery, crunchy, soft, fluffy, warm mounds of perfection. Think you only want one biscuit? Order three. Thank me later.",8/10/2016 21:20,36.1586615,-115.1956318,4101 W Charleston Blvd,NV,Las Vegas,89102,"Home Decor, Florists, Shopping, Flowers & Gifts, Home & Garden",,,,,Shopping,,,Shopping,Napa Valley Pottery & Floral
QdYtRcLCzoI_XSMSfWZ7FQ,TfofCo_xEwY4am19d8lGYw,dk1MV0MP32Xq-iBxzewl0A,5,1,0,0,"We had an issue here and reached out to management. The district manager spoke with me directly and made sure she did everything she could to make up for what happened. 

Thank you for caring about your customers!",12/28/2017 8:17,36.13454043,-115.1717457,"3025 Sammy Davis Jr Dr, Ste 200",NV,Las Vegas,89109,"Adult Entertainment, Bars, Swimming Pools, Shopping, Dance Clubs, Nightlife, Hot Tub & Pool, Active Life, Home & Garden",,,,,Shopping,,Entertainment,ShoppingEntertainment,Sapphire Pool & Dayclub
pYOCtRs_DcFqC5wsdh7Iuw,HRyFtrmf19GTKEM_kOa2pg,L_ZLtfHvfzfoNVQ0-okTXg,5,0,0,0,"Clearly one of the most opulent, elegant and notable steak houses in the city of Las Vegas. The service is impeccable and the food is first-rate. The steaks are so flavorful that you do not need any sauces whatsoever. Yes, this place is expensive but it is well worth the price.",5/2/2009 23:32,36.119685,-115.17426,"3500 S Las Vegas Blvd, Ste E-13",NV,Las Vegas,89109,"Art Galleries, Nightlife, Personal Shopping, Arts & Entertainment, Music Venues, Shopping, Antiques",,,,,Shopping,,Entertainment,ShoppingEntertainment,Antiquities of Nevada - The Forum Shops at Caesars
Jyc25nZRSkDCZVzza3NCnQ,rcL2O4DRNzybOgVTbHRFqA,LR0qF0FEVsCOhYWUOiH26A,3,0,0,0,"I really really wanted to like this place. It's a cute little buffet with 6 or 7 stations to choose from. The food is okay. Not as tasty as you would expect from an expensive buffet on the strip. Also the service is lacking. We came in for Friday night dinner. Everyone we encountered was super nice, however  the problem was getting someone to attend to us. We were on our second plate of food before someone came to our table to ask what we'd like to drink. After that, we had a pile of dirty dishes on the side of our table. And didn't get a refill on my drink until halfway done with dessert. I completely understand if the situation was because of being under staffed, but with the food and service leaving something to be desired, I don't see us returning here.",8/25/2018 3:02,36.0993196,-115.2416201,6865 W Tropicana Ave,NV,Las Vegas,89103,"Cosmetics & Beauty Supply, Food, Convenience Stores, Beauty & Spas, Shopping, Photography Stores & Services, Drugstores",,Food,1,Restaurants_Food,Shopping,,,Restaurants_FoodShopping,Walgreens
t0a6I2hhLRKZhd4LDAdplQ,nyNXCC1__-BsAvtKaBiPVQ,MzsT9jLZk0iOWeKUJOwlZQ,5,0,0,0,"First time here and had Peggy and Tommy and what a dream team. I would highly recommend this place and ask for Peggy and Tommy to do your Pedicures. We will definitely be back to see them.
I'm pretty sure all the employees here are amazing but we had Peggy and Tommy.",1/25/2018 20:57,36.1508902,-115.1633249,"1702 Western Ave, Ste D",NV,Las Vegas,89102,"Home & Garden, Furniture Reupholstery, Local Services, Furniture Stores, Home Services, Shopping, Carpenters",,,,,Shopping,,,Shopping,Commercial Seating Specialist
e78wpAbkznZ4i2NhIpjLRg,s37kC0PL9EkZjgSjlHm4bg,rD32POdIhGN9eR8aUxl-3A,1,1,0,0,"Food is ok, but not worth waiting in a line 15 people deep. You would think they would figure out scheduling to get the line down during meal times. Also pretty skimpy on the servings unless it is lettuce!Long wait, terrible
Parking, no time for this place.",9/23/2014 1:21,36.0641593,-115.0353727,1130 W Sunset Rd,NV,Henderson,89014,"Fashion, Shopping, Shoe Stores",,,,,Shopping,,,Shopping,Desert Birkenstock
3mg3lotJD9ebVHgnc3FIYw,R2UDgsb8MD8XtiWYLp8ljQ,e5Qw3r7mkwPLcdDzZzTeew,3,0,0,0,"First time here, the atmosphere was cool and very clean.. A little bit dark, not enough lighting... Kinda made me sleepy. Haha The womens bathroom was pretty modern and very clean. The nicest and cleanest Ive seen in a sushi spot.  

The tapas came out quickly. But didnt care for the kalua pork spring rolls, the sauce for it was too sweet and runny. The calamari on the other hand was great. Nice, golden brown and crunchy, not greasy or chewy at all. The sauces were perfect as well. 

Sushi... they give way more rice than fish when you order nigiri...  Which I always feel, is how they try to get you full. But the yellowtail melts in your mouth, so that was good. The Unagi was great, not to saucy and a good portion. The other 2 rolls; Lisa Lisa & Lahaina Roll, were average in flavor, a little bland and they came out messy, the fish were nice and fresh, but still average. We also ordered the White Chocolate Macadamia Brownie, which was a huge disappointment. It was on top of a raspberry jelly thing, and that ruined everything. The raspberry jelly killed the flavor of ""white chocolate"" in itself. All you can taste was the jelly. Its a bad thing when the dessert isnt right in flavor. *sigh* Over all, I've had way better presentation and flavor for the same price, at many other places... So yeah. 

The happy hour drinks and prices are good though. 4$ Jameson, Patron and Jager shots. But I still dont think I'd come back.
Ciao!",4/20/2016 4:18,36.0549747,-115.1690569,"7400 S Las Vegas Blvd, Ste 36A",NV,Las Vegas,89123,"Shopping, Flowers & Gifts",,,,,Shopping,,,Shopping,Hallmark Outlet
NagSkUYR_y0y-0TGVgNZUA,YKgYTaKim7Vs-NNYe-yM6Q,rtlsfmdufArhk-47sWIf2w,4,1,1,1,"Eating at fancy restaurants in Vegas is always interesting.  Often times you see celebrities, the restaurants are decorated in over the top fashion. They have a tendency to take you somewhere far away from Vegas through the ambience, the food, the atmosphere.

Le Cirque is a small restaurant that is decorated like the finest circus big top I have ever seen.  They have a monster wine list with a french speaking, well experienced sommolier to match.

It is almost irrelevant in regards to what I had because when you are paying as much as my group paid for the bottles of wine and the food, the staff will do whatever is necessary so you leave satisfied.  My party of three left satisifed having tried a variety of meats with perfectly pair wines to match.

I would say that it is necessary to make reservations.  If you are on a date, don't look at the eye candy that are on the arms of other men.  If you are going to do that bring your own.  The staff is attentive but they also don't want you to waste their time because they are busy.  They are friendly but not indulgent.    The bartender is good for conversation though so if you get there early hang at the bar.",1/1/2013 2:06,36.1091084,-115.1694756,3663 Las Vegas Blvd S,NV,Las Vegas,89109,"Women's Clothing, Accessories, Shopping, Fashion, Shoe Stores",,,,,Shopping,,,Shopping,LOFT
VzYTPW18x0aJXI3zI1NjHA,5dDWSKfqEhLYB3BtulflrQ,zmAuIQy32z8xaRJzw3WSug,5,0,0,0,"As someone who works for Lisa, I see first hand the hard work she puts in for her clients. Contact Lisa for your next renting, buying or selling need!",7/7/2017 2:58,36.11482514,-115.2036482,4579 W Flamingo Rd,NV,Las Vegas,89103,"Battery Stores, Automotive, Local Services, Auto Parts & Supplies, Lighting Fixtures & Equipment, Electronics, Electronics Repair, Shopping, Home Services",,,,,Shopping,,,Shopping,Batteries Plus Bulbs
BTzpL92rIZlnYzyspyO-vA,5dOOhXHbB5oPQQK27j-4Qg,zi0HXFQuzMeozBwQ4iWs7w,5,1,0,0,I've seen Dr. Petrick for years off and on. He's always punctual and always fixes me. I highly recommend him and will continue to see him.,5/15/2017 18:27,36.19675868,-115.1233057,,NV,North Las Vegas,89036,"Home Services, Gardeners, Home & Garden, Tree Services, Landscaping, Nurseries & Gardening, Shopping",,,,,Shopping,,,Shopping,Results Landscape Services
vu3FKeigA0m7mKEkl7BlEQ,pmy2Y7CazBa3t_469KYAbw,Ql0iiHl2xpIwtkuC255Wiw,5,2,0,2,"The BEST alternative to the ""mouse house"" that ever was! This place is fantastic! Not super crowded, well decorated, very clean and the food is decent. Salad bar, pizza, chicken, potatoes, dessert, even beer and wine if the adults choose to partake. Plenty of games for both adults and kids. Loved the clean, well kept up bathroom as well.",6/3/2017 22:42,36.1001925,-115.1023278,3340 E Tropicana Blvd,NV,Las Vegas,89121,"Shopping, Piercing, Tattoo, Beauty & Spas, Arts & Entertainment",,,,,Shopping,,Entertainment,ShoppingEntertainment,StedFast Tattoo Parlor
TMiEhQ5wOFQw1q8ryO2E1g,hq5en1N5_OKK3Wx6RU2MTw,ytk8XVFegCSdSBXLDZutpw,4,0,1,2,"This Bachi location is serving breakfast now.  My gf and I are fans of the burgers so we thought we would give their AM eats a try.  We each ordered a unique twist on Loco Moco, hers with pork belly & risotto and mine with braised short rib & fried rice.  Both were delicious, unique  creations based upon the Hawaiian classic and I would highly recommend either.  We also ordered Banana Blueberry pancakes which LOOKED amazing, but were sadly dry, flavorless and the one on the bottom of the stack was severely burnt.  We waited quite a while (20-30 minutes) for our food to arrive as well, even though there was only one other table in the restaurant the whole time we were there.  We are in the restaurant biz so we were probably much more forgiving than folks who cannot relate.  We will be back and I would definitely tell all my friends to try their twist on Loco Moco.  Good job Bachi!",9/30/2016 19:16,36.2376075,-115.1586255,1275 W Craig Rd,NV,North Las Vegas,89032,"Building Supplies, Nurseries & Gardening, Shopping, Home & Garden, Home Services, Hardware Stores, Appliances",,,,,Shopping,,,Shopping,The Home Depot
_cfv79q8ONifA52LRrcTuQ,sSay-ZJV9mRQkaMZA1R3Xw,2aoKv8DjAeVBjTT9O9sx5g,3,1,0,0,"We paid for a 3 bedroom suite (one 2 bedroom and 1 one bedroom) and for the money... it's not the nicest rooms. Definitely better than average but I just expected a little bit more glamour. Also the tv's were all 32inches. For a suite, there should be at least a 45-60in Tv in the main living room. We also found a couple broken plastics pcs in the chair's from previous customers who must have broken something and hid it. 

The biggest pet peeve about this place was the parking. There should be a self-parking area. Everything was valet and although this is always a great option to most, I don't trust a stranger driving my car and not taking any personal things I happen to forget in the car. 

All in all, the hotel was very close to the strip, just a small block away. There was a Starbucks and a bar near the front desk. They have someone checking to make sure guests had their cards so no strangers would get lost in the hotel. The valet was about 5-10min but it was faster than the average valet I think. Just overall a decent hotel. 

Oh and the wifi was blotchy and very weak.",1/24/2017 17:16,36.009589,-115.117996,"9911 S Eastern, Ste 130",NV,Las Vegas,89183,"Shopping, Mobile Phones, Telecommunications, Local Services, Electronics, Mobile Phone Accessories, IT Services & Computer Repair",,,,,Shopping,,,Shopping,T-Mobile
